X,Y,gid,Name,description,altitudeMode,CODE_10KM,CD_SIG,FID,Field_1
6.38352550466444,45.3232507949233,837,10kmL93E096N647,,clampToGround,E096N647,10kmL93E096N647,836,10kmL93E096N647
6.38900207568597,45.4132128507454,838,10kmL93E096N648,,clampToGround,E096N648,10kmL93E096N648,837,10kmL93E096N648
6.39449639326519,45.5031759062946,839,10kmL93E096N649,,clampToGround,E096N649,10kmL93E096N649,838,10kmL93E096N649
6.40000854374891,45.5931397434281,840,10kmL93E096N650,,clampToGround,E096N650,10kmL93E096N650,839,10kmL93E096N650
6.40553861404473,45.6831041436557,841,10kmL93E096N651,,clampToGround,E096N651,10kmL93E096N651,840,10kmL93E096N651
6.41108669162548,45.7730688881408,842,10kmL93E096N652,,clampToGround,E096N652,10kmL93E096N652,841,10kmL93E096N652
6.4166528645339,45.863033757701,843,10kmL93E096N653,,clampToGround,E096N653,10kmL93E096N653,842,10kmL93E096N653
6.42223722138727,45.9529985328091,844,10kmL93E096N654,,clampToGround,E096N654,10kmL93E096N654,843,10kmL93E096N654
6.42783985138207,46.0429629935944,845,10kmL93E096N655,,clampToGround,E096N655,10kmL93E096N655,844,10kmL93E096N655
6.43346084429877,46.1329269198428,846,10kmL93E096N656,,clampToGround,E096N656,10kmL93E096N656,845,10kmL93E096N656
6.43910029050653,46.2228900909984,847,10kmL93E096N657,,clampToGround,E096N657,10kmL93E096N657,846,10kmL93E096N657
6.44475828096814,46.3128522861642,848,10kmL93E096N658,,clampToGround,E096N658,10kmL93E096N658,847,10kmL93E096N658
6.45043490724482,46.4028132841032,849,10kmL93E096N659,,clampToGround,E096N659,10kmL93E096N659,848,10kmL93E096N659
6.47332962294961,46.7626408669889,850,10kmL93E096N663,,clampToGround,E096N663,10kmL93E096N663,849,10kmL93E096N663
6.4791008230133,46.8525925483911,851,10kmL93E096N664,,clampToGround,E096N664,10kmL93E096N664,850,10kmL93E096N664
6.48489122110619,46.9425416980495,852,10kmL93E096N665,,clampToGround,E096N665,10kmL93E096N665,851,10kmL93E096N665
6.49070091311936,47.0324880923706,853,10kmL93E096N666,,clampToGround,E096N666,10kmL93E096N666,852,10kmL93E096N666
6.49652999558317,47.1224315074283,854,10kmL93E096N667,,clampToGround,E096N667,10kmL93E096N667,853,10kmL93E096N667
6.50237856567256,47.212371718964,855,10kmL93E096N668,,clampToGround,E096N668,10kmL93E096N668,854,10kmL93E096N668
6.50824672121246,47.3023085023881,856,10kmL93E096N669,,clampToGround,E096N669,10kmL93E096N669,855,10kmL93E096N669
6.51413456068322,47.3922416327807,857,10kmL93E096N670,,clampToGround,E096N670,10kmL93E096N670,856,10kmL93E096N670
6.52004218322607,47.4821708848926,858,10kmL93E096N671,,clampToGround,E096N671,10kmL93E096N671,857,10kmL93E096N671
6.52596968864876,47.5720960331458,859,10kmL93E096N672,,clampToGround,E096N672,10kmL93E096N672,858,10kmL93E096N672
6.53191717743105,47.6620168516349,860,10kmL93E096N673,,clampToGround,E096N673,10kmL93E096N673,859,10kmL93E096N673
6.53788475073048,47.7519331141278,861,10kmL93E096N674,,clampToGround,E096N674,10kmL93E096N674,860,10kmL93E096N674
6.54387251038801,47.8418445940663,862,10kmL93E096N675,,clampToGround,E096N675,10kmL93E096N675,861,10kmL93E096N675
-4.41302324747277,46.7562331567162,863,10kmL93E013N665,,clampToGround,E013N665,10kmL93E013N665,862,10kmL93E013N665
-4.42532490253013,46.8458750808218,864,10kmL93E013N666,,clampToGround,E013N666,10kmL93E013N666,863,10kmL93E013N666
-4.43766733279888,46.9355134761163,865,10kmL93E013N667,,clampToGround,E013N667,10kmL93E013N667,864,10kmL93E013N667
-4.45005074074055,47.0251481162877,866,10kmL93E013N668,,clampToGround,E013N668,10kmL93E013N668,865,10kmL93E013N668
-4.46247533015522,47.1147787746776,867,10kmL93E013N669,,clampToGround,E013N669,10kmL93E013N669,866,10kmL93E013N669
-4.47494130619254,47.2044052242813,868,10kmL93E013N670,,clampToGround,E013N670,10kmL93E013N670,867,10kmL93E013N670
-4.48744887536292,47.2940272377491,869,10kmL93E013N671,,clampToGround,E013N671,10kmL93E013N671,868,10kmL93E013N671
-4.49999824554879,47.3836445873869,870,10kmL93E013N672,,clampToGround,E013N672,10kmL93E013N672,869,10kmL93E013N672
-4.51258962601594,47.4732570451568,871,10kmL93E013N673,,clampToGround,E013N673,10kmL93E013N673,870,10kmL93E013N673
-4.52522322742509,47.5628643826782,872,10kmL93E013N674,,clampToGround,E013N674,10kmL93E013N674,871,10kmL93E013N674
-4.53789926184339,47.6524663712281,873,10kmL93E013N675,,clampToGround,E013N675,10kmL93E013N675,872,10kmL93E013N675
-4.55061794275624,47.7420627817425,874,10kmL93E013N676,,clampToGround,E013N676,10kmL93E013N676,873,10kmL93E013N676
-4.56337948507907,47.8316533848163,875,10kmL93E013N677,,clampToGround,E013N677,10kmL93E013N677,874,10kmL93E013N677
-4.5761841051693,47.9212379507048,876,10kmL93E013N678,,clampToGround,E013N678,10kmL93E013N678,875,10kmL93E013N678
-4.58903202083844,48.0108162493242,877,10kmL93E013N679,,clampToGround,E013N679,10kmL93E013N679,876,10kmL93E013N679
-4.60192345136429,48.1003880502519,878,10kmL93E013N680,,clampToGround,E013N680,10kmL93E013N680,877,10kmL93E013N680
-4.61485861750321,48.1899531227279,879,10kmL93E013N681,,clampToGround,E013N681,10kmL93E013N681,878,10kmL93E013N681
-4.62783774150262,48.2795112356553,880,10kmL93E013N682,,clampToGround,E013N682,10kmL93E013N682,879,10kmL93E013N682
-4.64086104711354,48.3690621576008,881,10kmL93E013N683,,clampToGround,E013N683,10kmL93E013N683,880,10kmL93E013N683
-4.65392875960331,48.4586056567956,882,10kmL93E013N684,,clampToGround,E013N684,10kmL93E013N684,881,10kmL93E013N684
-4.66704110576838,48.5481415011363,883,10kmL93E013N685,,clampToGround,E013N685,10kmL93E013N685,882,10kmL93E013N685
-4.68019831394728,48.6376694581851,884,10kmL93E013N686,,clampToGround,E013N686,10kmL93E013N686,883,10kmL93E013N686
-4.69340061403373,48.7271892951711,885,10kmL93E013N687,,clampToGround,E013N687,10kmL93E013N687,884,10kmL93E013N687
-4.70664823748982,48.8167007789907,886,10kmL93E013N688,,clampToGround,E013N688,10kmL93E013N688,885,10kmL93E013N688
-4.71994141735938,48.9062036762081,887,10kmL93E013N689,,clampToGround,E013N689,10kmL93E013N689,886,10kmL93E013N689
-4.73328038828149,48.9956977530566,888,10kmL93E013N690,,clampToGround,E013N690,10kmL93E013N690,887,10kmL93E013N690
-4.74666538650409,49.0851827754388,889,10kmL93E013N691,,clampToGround,E013N691,10kmL93E013N691,888,10kmL93E013N691
-4.76009664989773,49.1746585089272,890,10kmL93E013N692,,clampToGround,E013N692,10kmL93E013N692,889,10kmL93E013N692
-4.7735744179695,49.2641247187652,891,10kmL93E013N693,,clampToGround,E013N693,10kmL93E013N693,890,10kmL93E013N693
-4.78709893187709,49.353581169868,892,10kmL93E013N694,,clampToGround,E013N694,10kmL93E013N694,891,10kmL93E013N694
-4.04893657023378,44.9710976672379,893,10kmL93E014N645,,clampToGround,E014N645,10kmL93E014N645,892,10kmL93E014N645
-4.06026253507012,45.0607763594792,894,10kmL93E014N646,,clampToGround,E014N646,10kmL93E014N646,893,10kmL93E014N646
-4.07162485725191,45.1504559979316,895,10kmL93E014N647,,clampToGround,E014N647,10kmL93E014N647,894,10kmL93E014N647
-4.08302371165329,45.2401363634601,896,10kmL93E014N648,,clampToGround,E014N648,10kmL93E014N648,895,10kmL93E014N648
-4.09445927426862,45.3298172365677,897,10kmL93E014N649,,clampToGround,E014N649,10kmL93E014N649,896,10kmL93E014N649
-4.10593172222147,45.419498397396,898,10kmL93E014N650,,clampToGround,E014N650,10kmL93E014N650,897,10kmL93E014N650
-4.11744123377366,45.5091796257268,899,10kmL93E014N651,,clampToGround,E014N651,10kmL93E014N651,898,10kmL93E014N651
-4.12898798833435,45.5988607009821,900,10kmL93E014N652,,clampToGround,E014N652,10kmL93E014N652,899,10kmL93E014N652
-4.14057216646931,45.6885414022252,901,10kmL93E014N653,,clampToGround,E014N653,10kmL93E014N653,900,10kmL93E014N653
-4.15219394991021,45.7782215081615,902,10kmL93E014N654,,clampToGround,E014N654,10kmL93E014N654,901,10kmL93E014N654
-4.16385352156404,45.8679007971395,903,10kmL93E014N655,,clampToGround,E014N655,10kmL93E014N655,902,10kmL93E014N655
-4.17555106552255,45.9575790471513,904,10kmL93E014N656,,clampToGround,E014N656,10kmL93E014N656,903,10kmL93E014N656
-4.18728676707185,46.0472560358334,905,10kmL93E014N657,,clampToGround,E014N657,10kmL93E014N657,904,10kmL93E014N657
-4.19906081270215,46.1369315404678,906,10kmL93E014N658,,clampToGround,E014N658,10kmL93E014N658,905,10kmL93E014N658
-4.21087339011743,46.2266053379824,907,10kmL93E014N659,,clampToGround,E014N659,10kmL93E014N659,906,10kmL93E014N659
-4.22272468824537,46.3162772049523,908,10kmL93E014N660,,clampToGround,E014N660,10kmL93E014N660,907,10kmL93E014N660
-4.23461489724725,46.4059469176,909,10kmL93E014N661,,clampToGround,E014N661,10kmL93E014N661,908,10kmL93E014N661
-4.2465442085281,46.4956142517966,910,10kmL93E014N662,,clampToGround,E014N662,10kmL93E014N662,909,10kmL93E014N662
-4.25851281474676,46.5852789830625,911,10kmL93E014N663,,clampToGround,E014N663,10kmL93E014N663,910,10kmL93E014N663
-4.27052090982617,46.6749408865681,912,10kmL93E014N664,,clampToGround,E014N664,10kmL93E014N664,911,10kmL93E014N664
-4.28256868896375,46.7645997371348,913,10kmL93E014N665,,clampToGround,E014N665,10kmL93E014N665,912,10kmL93E014N665
-4.29465634864181,46.8542553092355,914,10kmL93E014N666,,clampToGround,E014N666,10kmL93E014N666,913,10kmL93E014N666
-4.30678408663815,46.9439073769954,915,10kmL93E014N667,,clampToGround,E014N667,10kmL93E014N667,914,10kmL93E014N667
-4.31895210203669,47.0335557141931,916,10kmL93E014N668,,clampToGround,E014N668,10kmL93E014N668,915,10kmL93E014N668
-4.33116059523827,47.1232000942612,917,10kmL93E014N669,,clampToGround,E014N669,10kmL93E014N669,916,10kmL93E014N669
-4.34340976797149,47.2128402902869,918,10kmL93E014N670,,clampToGround,E014N670,10kmL93E014N670,917,10kmL93E014N670
-4.35569982330372,47.3024760750128,919,10kmL93E014N671,,clampToGround,E014N671,10kmL93E014N671,918,10kmL93E014N671
-4.36803096565218,47.3921072208381,920,10kmL93E014N672,,clampToGround,E014N672,10kmL93E014N672,919,10kmL93E014N672
-4.38040340079514,47.4817334998188,921,10kmL93E014N673,,clampToGround,E014N673,10kmL93E014N673,920,10kmL93E014N673
-4.39281733588325,47.5713546836688,922,10kmL93E014N674,,clampToGround,E014N674,10kmL93E014N674,921,10kmL93E014N674
-4.40527297945091,47.6609705437606,923,10kmL93E014N675,,clampToGround,E014N675,10kmL93E014N675,922,10kmL93E014N675
-4.4177705414279,47.750580851126,924,10kmL93E014N676,,clampToGround,E014N676,10kmL93E014N676,923,10kmL93E014N676
-4.43031023315095,47.8401853764568,925,10kmL93E014N677,,clampToGround,E014N677,10kmL93E014N677,924,10kmL93E014N677
-4.44289226737555,47.9297838901056,926,10kmL93E014N678,,clampToGround,E014N678,10kmL93E014N678,925,10kmL93E014N678
-4.45551685828784,48.0193761620869,927,10kmL93E014N679,,clampToGround,E014N679,10kmL93E014N679,926,10kmL93E014N679
-4.46818422151662,48.1089619620772,928,10kmL93E014N680,,clampToGround,E014N680,10kmL93E014N680,927,10kmL93E014N680
-4.48089457414545,48.1985410594161,929,10kmL93E014N681,,clampToGround,E014N681,10kmL93E014N681,928,10kmL93E014N681
-4.49364813472495,48.2881132231071,930,10kmL93E014N682,,clampToGround,E014N682,10kmL93E014N682,929,10kmL93E014N682
-4.50644512328512,48.3776782218181,931,10kmL93E014N683,,clampToGround,E014N683,10kmL93E014N683,930,10kmL93E014N683
-4.5192857613479,48.4672358238825,932,10kmL93E014N684,,clampToGround,E014N684,10kmL93E014N684,931,10kmL93E014N684
-4.53217027193973,48.5567857972993,933,10kmL93E014N685,,clampToGround,E014N685,10kmL93E014N685,932,10kmL93E014N685
-4.54509887960438,48.6463279097346,934,10kmL93E014N686,,clampToGround,E014N686,10kmL93E014N686,933,10kmL93E014N686
-4.55807181041576,48.7358619285216,935,10kmL93E014N687,,clampToGround,E014N687,10kmL93E014N687,934,10kmL93E014N687
-4.57108929199099,48.8253876206619,936,10kmL93E014N688,,clampToGround,E014N688,10kmL93E014N688,935,10kmL93E014N688
-4.58415155350352,48.9149047528256,937,10kmL93E014N689,,clampToGround,E014N689,10kmL93E014N689,936,10kmL93E014N689
-4.59725882569643,49.0044130913527,938,10kmL93E014N690,,clampToGround,E014N690,10kmL93E014N690,937,10kmL93E014N690
-4.61041134089584,49.0939124022533,939,10kmL93E014N691,,clampToGround,E014N691,10kmL93E014N691,938,10kmL93E014N691
-4.62360933302445,49.1834024512083,940,10kmL93E014N692,,clampToGround,E014N692,10kmL93E014N692,939,10kmL93E014N692
-4.63685303761525,49.2728830035704,941,10kmL93E014N693,,clampToGround,E014N693,10kmL93E014N693,940,10kmL93E014N693
-4.65014269182537,49.3623538243645,942,10kmL93E014N694,,clampToGround,E014N694,10kmL93E014N694,941,10kmL93E014N694
-3.92258440498079,44.9790528333302,943,10kmL93E015N645,,clampToGround,E015N645,10kmL93E015N645,942,10kmL93E015N645
-3.93370946111513,45.0687444707302,944,10kmL93E015N646,,clampToGround,E015N646,10kmL93E015N646,943,10kmL93E015N646
-3.9448702398485,45.1584370767501,945,10kmL93E015N647,,clampToGround,E015N647,10kmL93E015N647,944,10kmL93E015N647
-3.9560669130677,45.2481304323314,946,10kmL93E015N648,,clampToGround,E015N648,10kmL93E015N648,945,10kmL93E015N648
-3.96729965376112,45.3378243180545,947,10kmL93E015N649,,clampToGround,E015N649,10kmL93E015N649,946,10kmL93E015N649
-3.97856863602761,45.4275185141388,948,10kmL93E015N650,,clampToGround,E015N650,10kmL93E015N650,947,10kmL93E015N650
-3.98987403508537,45.5172128004445,949,10kmL93E015N651,,clampToGround,E015N651,10kmL93E015N651,948,10kmL93E015N651
-4.00121602728094,45.6069069564724,950,10kmL93E015N652,,clampToGround,E015N652,10kmL93E015N652,949,10kmL93E015N652
-4.01259479009822,45.6966007613656,951,10kmL93E015N653,,clampToGround,E015N653,10kmL93E015N653,950,10kmL93E015N653
-4.02401050216772,45.7862939939097,952,10kmL93E015N654,,clampToGround,E015N654,10kmL93E015N654,951,10kmL93E015N654
-4.03546334327574,45.8759864325338,953,10kmL93E015N655,,clampToGround,E015N655,10kmL93E015N655,952,10kmL93E015N655
-4.04695349437373,45.9656778553114,954,10kmL93E015N656,,clampToGround,E015N656,10kmL93E015N656,953,10kmL93E015N656
-4.05848113758772,46.0553680399609,955,10kmL93E015N657,,clampToGround,E015N657,10kmL93E015N657,954,10kmL93E015N657
-4.07004645622784,46.1450567638471,956,10kmL93E015N658,,clampToGround,E015N658,10kmL93E015N658,955,10kmL93E015N658
-4.08164963479792,46.2347438039811,957,10kmL93E015N659,,clampToGround,E015N659,10kmL93E015N659,956,10kmL93E015N659
-4.09329085900522,46.3244289370216,958,10kmL93E015N660,,clampToGround,E015N660,10kmL93E015N660,957,10kmL93E015N660
-4.10497031577019,46.4141119392757,959,10kmL93E015N661,,clampToGround,E015N661,10kmL93E015N661,958,10kmL93E015N661
-4.11668819323643,46.5037925866996,960,10kmL93E015N662,,clampToGround,E015N662,10kmL93E015N662,959,10kmL93E015N662
-4.12844468078062,46.5934706548994,961,10kmL93E015N663,,clampToGround,E015N663,10kmL93E015N663,960,10kmL93E015N663
-4.14023996902263,46.6831459191319,962,10kmL93E015N664,,clampToGround,E015N664,10kmL93E015N664,961,10kmL93E015N664
-4.15207424983571,46.7728181543054,963,10kmL93E015N665,,clampToGround,E015N665,10kmL93E015N665,962,10kmL93E015N665
-4.16394771635683,46.8624871349806,964,10kmL93E015N666,,clampToGround,E015N666,10kmL93E015N666,963,10kmL93E015N666
-4.17586056299697,46.9521526353711,965,10kmL93E015N667,,clampToGround,E015N667,10kmL93E015N667,964,10kmL93E015N667
-4.18781298545169,47.0418144293443,966,10kmL93E015N668,,clampToGround,E015N668,10kmL93E015N668,965,10kmL93E015N668
-4.19980518071172,47.1314722904225,967,10kmL93E015N669,,clampToGround,E015N669,10kmL93E015N669,966,10kmL93E015N669
-4.21183734707363,47.2211259917832,968,10kmL93E015N670,,clampToGround,E015N670,10kmL93E015N670,967,10kmL93E015N670
-4.22390968415064,47.3107753062603,969,10kmL93E015N671,,clampToGround,E015N671,10kmL93E015N671,968,10kmL93E015N671
-4.23602239288359,47.4004200063443,970,10kmL93E015N672,,clampToGround,E015N672,10kmL93E015N672,969,10kmL93E015N672
-4.24817567555189,47.4900598641839,971,10kmL93E015N673,,clampToGround,E015N673,10kmL93E015N673,970,10kmL93E015N673
-4.2603697357847,47.579694651586,972,10kmL93E015N674,,clampToGround,E015N674,10kmL93E015N674,971,10kmL93E015N674
-4.27260477857215,47.6693241400167,973,10kmL93E015N675,,clampToGround,E015N675,10kmL93E015N675,972,10kmL93E015N675
-4.28488101027672,47.7589481006026,974,10kmL93E015N676,,clampToGround,E015N676,10kmL93E015N676,973,10kmL93E015N676
-4.29719863864469,47.8485663041305,975,10kmL93E015N677,,clampToGround,E015N677,10kmL93E015N677,974,10kmL93E015N677
-4.30955787281771,47.9381785210491,976,10kmL93E015N678,,clampToGround,E015N678,10kmL93E015N678,975,10kmL93E015N678
-4.32195892334455,48.0277845214693,977,10kmL93E015N679,,clampToGround,E015N679,10kmL93E015N679,976,10kmL93E015N679
-4.3344020021929,48.1173840751652,978,10kmL93E015N680,,clampToGround,E015N680,10kmL93E015N680,977,10kmL93E015N680
-4.34688732276125,48.2069769515745,979,10kmL93E015N681,,clampToGround,E015N681,10kmL93E015N681,978,10kmL93E015N681
-4.35941509989103,48.2965629197994,980,10kmL93E015N682,,clampToGround,E015N682,10kmL93E015N682,979,10kmL93E015N682
-4.37198554987874,48.3861417486077,981,10kmL93E015N683,,clampToGround,E015N683,10kmL93E015N683,980,10kmL93E015N683
-4.3845988904883,48.4757132064329,982,10kmL93E015N684,,clampToGround,E015N684,10kmL93E015N684,981,10kmL93E015N684
-4.39725534096338,48.5652770613753,983,10kmL93E015N685,,clampToGround,E015N685,10kmL93E015N685,982,10kmL93E015N685
-4.40995512204008,48.6548330812028,984,10kmL93E015N686,,clampToGround,E015N686,10kmL93E015N686,983,10kmL93E015N686
-4.42269845595953,48.7443810333514,985,10kmL93E015N687,,clampToGround,E015N687,10kmL93E015N687,984,10kmL93E015N687
-4.4354855664807,48.8339206849259,986,10kmL93E015N688,,clampToGround,E015N688,10kmL93E015N688,985,10kmL93E015N688
-4.44831667889339,48.9234518027009,987,10kmL93E015N689,,clampToGround,E015N689,10kmL93E015N689,986,10kmL93E015N689
-4.46119202003124,49.0129741531213,988,10kmL93E015N690,,clampToGround,E015N690,10kmL93E015N690,987,10kmL93E015N690
-4.47411181828501,49.1024875023029,989,10kmL93E015N691,,clampToGround,E015N691,10kmL93E015N691,988,10kmL93E015N691
-4.48707630361586,49.1919916160335,990,10kmL93E015N692,,clampToGround,E015N692,10kmL93E015N692,989,10kmL93E015N692
-4.50008570756886,49.2814862597731,991,10kmL93E015N693,,clampToGround,E015N693,10kmL93E015N693,990,10kmL93E015N693
-4.51314026328657,49.3709711986549,992,10kmL93E015N694,,clampToGround,E015N694,10kmL93E015N694,991,10kmL93E015N694
-4.52624020552289,49.4604461974858,993,10kmL93E015N695,,clampToGround,E015N695,10kmL93E015N695,992,10kmL93E015N695
-3.79619668783888,44.9868644774534,994,10kmL93E016N645,,clampToGround,E016N645,10kmL93E016N645,993,10kmL93E016N645
-3.81807972787559,45.1662741699571,996,10kmL93E016N647,,clampToGround,E016N647,10kmL93E016N647,995,10kmL93E016N647
-3.82907404692423,45.2559802831857,997,10kmL93E016N648,,clampToGround,E016N648,10kmL93E016N648,996,10kmL93E016N648
-3.84010379159693,45.3456869487275,998,10kmL93E016N649,,clampToGround,E016N649,10kmL93E016N649,997,10kmL93E016N649
-3.85116913295891,45.4353939468786,999,10kmL93E016N650,,clampToGround,E016N650,10kmL93E016N650,998,10kmL93E016N650
-3.86227024317578,45.525101057576,1000,10kmL93E016N651,,clampToGround,E016N651,10kmL93E016N651,999,10kmL93E016N651
-3.87340729552234,45.6148080603986,1001,10kmL93E016N652,,clampToGround,E016N652,10kmL93E016N652,1000,10kmL93E016N652
-3.89578992530336,45.794220858947,1003,10kmL93E016N654,,clampToGround,E016N654,10kmL93E016N654,1002,10kmL93E016N654
-3.90703585491419,45.883926212046,1004,10kmL93E016N655,,clampToGround,E016N655,10kmL93E016N655,1003,10kmL93E016N655
-3.91831843102571,45.973630572018,1005,10kmL93E016N656,,clampToGround,E016N656,10kmL93E016N656,1004,10kmL93E016N656
-3.92963783259432,46.0633337166619,1006,10kmL93E016N657,,clampToGround,E016N657,10kmL93E016N657,1005,10kmL93E016N657
-3.9409942397405,46.1530354234237,1007,10kmL93E016N658,,clampToGround,E016N658,10kmL93E016N658,1006,10kmL93E016N658
-3.95238783375821,46.2427354693965,1008,10kmL93E016N659,,clampToGround,E016N659,10kmL93E016N659,1007,10kmL93E016N659
